시군명,사업장명,영업상태명,WGS84위도,WGS84경도
가평군,가평축산농협 동물병원,정상,37.8244544,127.5147113
가평군,우랑동물병원(산업동물출장진료전문병원),정상,37.8331234043,127.508920901
가평군,경기동물병원,정상,37.7357751,127.4158685
가평군,설악동물병원,정상,37.6777754,127.4903847
가평군,현리동물병원,정상,37.8204256545,127.3464232861
가평군,가평가축병원,정상,37.8249884,127.5141585
가평군,청평동물병원,정상,37.7384399692,127.4204501612
가평군,현대가축병원,정상,37.829569,127.5111914
가평군,선진가축병원(산업동물출장진료전문병원),정상,37.8293745,127.5103268
고양시,Dr.JK 동물병원,정상,37.6621933,126.7664115
고양시,고양동물병원,정상,37.7010764859,126.9018235658
고양시,스마트동물병원,정상,37.6617395,126.7647696
고양시,경서동물병원,정상,37.6006961,126.8728368
고양시,신일산동물병원,정상,37.6547395,126.7836261
고양시,더독,정상,37.6831552,126.7784297
고양시,탑케어동물의료원,정상,37.6312311266,126.831064195
고양시,고양 우리아이 동물병원,정상,37.7054151818,126.9024807106
고양시,조이동물병원,정상,37.6927946,126.7597724
고양시,펫피아 동물병원,정상,37.6155771,126.8346754
고양시,제이엠 동물병원,정상,37.6583803846,126.7733747675
고양시,오엠동물병원,정상,37.6645540055,126.7545272288
고양시,풍동동물병원,정상,37.6673787916,126.7979039985
고양시,행신동물병원,정상,37.6192756,126.8315975
고양시,마리동물병원,정상,37.6931261693,126.7675233585
고양시,풍동 라파엘 동물병원,정상,37.6672997,126.7990716
고양시,워리워리,정상,37.6816531,126.7570994
고양시,Helix ADI Center : 헬릭스 영상진단센터,정상,37.6175351014,126.8462912478
고양시,그랜드 동물병원,정상,37.6707056974,126.7581282251
고양시,24시 나음동물의료센터,정상,37.6550432318,126.7744729433
고양시,웰니스동물병원 스타필드 고양,정상,37.6470962619,126.8948092677
고양시,원흥동물의료센터,정상,37.6292705089,126.8687542134
고양시,해밀동물병원,정상,37.6653813,126.8157942
고양시,탑동물병원,정상,37.6174106969,126.8242081066
고양시,민동물병원,정상,37.6555184,126.8355939
고양시,화정동물병원,정상,37.6399356,126.8320372
고양시,헬릭스동물메디컬센터,정상,37.6175351014,126.8462912478
고양시,아이편한 동물의료센터,정상,37.6140350057,126.8344814671
고양시,Dr. dog 동물영상의료센터,정상,37.670704443,126.7812146784
고양시,쿨펫동물병원 킨텍스점,정상,37.6614886,126.7440193
고양시,위시티 동물병원,정상,37.6809381,126.8139867
고양시,수 동물병원,정상,37.6608223,126.7656566
고양시,에드워드동물병원,정상,37.6749215504,126.8081626599
고양시,해랑동물병원,정상,37.6254989841,126.8169615534
고양시,펫스티벌 동물병원,정상,37.6790208492,126.7936776896
고양시,조이동물병원 제니스점,정상,37.6940982,126.7628408
고양시,시민종합동물병원,정상,37.6746843,126.7637081
고양시,펫스마일동물병원,정상,37.6770723,126.7509592
고양시,현대동물병원,정상,37.6874592,126.777045
고양시,펫앤유 24시 동물병원,정상,37.7149313,126.851395
고양시,경서동물병원,정상,37.6006961,126.8728368
고양시,해오름 동물병원,정상,37.6588561,126.8384876
고양시,FM 동물메디컬센터,정상,37.633935495,126.8311306207
고양시,삼송동물병원,정상,37.6524937,126.8910022
고양시,고양시 동물보호센터,정상,37.6497789908,126.8700863528
고양시,삼송사랑 동물의료센터,정상,37.6507482,126.8843078
고양시,더바름동물병원,정상,,
고양시,쥬박스동물병원(탑동물병원),정상,37.6694732913,126.7613834257
고양시,닥터서동물심장병원,정상,37.6635042264,126.7510116068
고양시,중산동물메디컬센터,정상,37.6858946979,126.7772800655
고양시,소노펫 동물병원,정상,37.6625616531,126.7501934137
고양시,새로이동물병원,정상,37.6388182315,126.7875971678
고양시,서울하은동물병원,정상,37.5998867006,126.8900147913
고양시,위즈펫동물병원 풍산점,정상,37.6738193,126.7870725
고양시,하노버,정상,37.6725555218,126.7570325665
고양시,호수동물병원,정상,37.6723467,126.7573454
고양시,작은 친구 동물병원,정상,37.620278,126.8210724
고양시,삼송동물의료센터,정상,37.6543814,126.8960875
고양시,일산동물의료원,정상,37.6824317759,126.7538266641
고양시,원당동물병원,정상,37.6564072,126.8333707
고양시,해맑은 동물병원,정상,37.6912611,126.7632694
고양시,사과나무 동물병원,정상,37.6772424,126.7679054
고양시,포근한동물병원,정상,37.6481623,126.884176
고양시,참사랑,정상,37.6930436,126.780985
고양시,자유로 동물병원,정상,37.669548,126.7340737
고양시,초원동물병원,정상,37.6795472,126.7626043
고양시,토베스트 동물병원,정상,37.6723519,126.7780429
고양시,Dr.dog동물의료센터,정상,37.6706401792,126.7810225333
고양시,토론토 동물병원,정상,37.6781278,126.7558527
고양시,튼튼동물병원,정상,37.6418538178,126.7872848107
고양시,강남동물병원,정상,37.6787711,126.8110676
고양시,신원동물메디컬센터,정상,37.6618789767,126.8880641812
고양시,올리브동물병원,정상,37.6496256078,126.7802502896
고양시,백마동물병원,정상,37.6552376,126.7899027
고양시,이창훈 동물병원,정상,37.6693755,126.7763517
고양시,일산 클래식 동물병원,정상,37.6475958027,126.7829110755
고양시,365 신원당 동물병원,정상,37.6543538,126.8403447
고양시,페로페라동물병원,정상,37.6771875362,126.8123752763
고양시,애니웰 동물병원,정상,37.6398309,126.7898787
고양시,쿨펫동물병원,정상,37.6328886,126.8310678
고양시,돌봄동물병원,정상,37.6990711,126.753935
고양시,서울프라임 동물병원,정상,37.6274435,126.8288713
고양시,아마존,정상,37.6245795,126.8358671
고양시,산들동물병원,정상,37.6820201,126.7784898
고양시,앞선동물병원,정상,37.6617165,126.887781
고양시,탄현 동물병원,정상,37.6985487186,126.7655302945
고양시,이용철동물병원,정상,37.6836565405,126.7724137723
고양시,거부기 동물병원,정상,37.6618944881,126.7659256092
고양시,로하스 동물병원,정상,37.6695112639,126.7674720555
고양시,이솝동물병원,정상,37.6616277,126.7862125
고양시,진스 종합 동물병원,정상,37.6501845,126.7761267
고양시,피그만클리닉,정상,37.6528963832,126.8992287721
고양시,가람동물병원,정상,37.6543794,126.7789583
고양시,메리알 동물병원,정상,37.6399409,126.7859583
고양시,다니엘 동물병원,정상,37.6567391,126.7882099
고양시,디엔씨,정상,37.6234997889,126.8362215426
고양시,소망 동물병원,정상,37.6764934,126.8121843
고양시,봄빛동물병원,정상,37.6476034,126.7882929
고양시,중산종합동물병원,정상,37.6858946979,126.7772800655
고양시,일산시티 동물의료센터,정상,37.6601492727,126.76646432
고양시,통일로 동물병원,정상,37.687798,126.8693064
고양시,Wiz-Pet 동물병원,정상,37.6431641,126.789654
고양시,동물진료법인 쥬박스동물메디컬센터,정상,37.6694732913,126.7613834257
고양시,센트럴동물병원,정상,37.6380537487,126.8328459978
고양시,24시 라인동물의료센터,정상,37.6524252132,126.8969766222
고양시,행신동물의료센터,정상,37.6235052997,126.834000425
고양시,메리알동물병원,정상,37.613426731,126.833705087
고양시,지축오투동물의료센터,정상,37.64878743,126.9174219266
고양시,리즈펫동물병원,정상,37.6495732412,126.8962401729
고양시,대심동물병원,정상,37.6871028144,126.8666972136
고양시,더힐링동물병원,정상,37.6601067159,126.908082011
고양시,하이반려동물행동클리닉,정상,37.6504664009,126.8756238994
고양시,벳케어 동물병원,정상,37.6870729,126.7191928
고양시,반딧불 동물병원,정상,37.6703244,126.759687
고양시,김 S 동물병원,정상,37.666658318,126.7735945149
고양시,예 동물병원,정상,37.6302983,126.8694207
고양시,24일산우리동물병원,정상,37.6708974586,126.7585231859
과천시,닥터임 동물병원,정상,37.4420843536,127.0181699573
과천시,과천우주동물병원,정상,37.4228024625,126.9919491565
과천시,명성동물병원,정상,37.4469245702,127.0225819335
과천시,봄앤동물병원,정상,37.4328100932,126.9988556293
과천시,삼포동물병원,정상,37.4420843536,127.0181699573
과천시,마사랑동물병원,정상,37.447797,127.0167256
과천시,서울동물병원,정상,37.4479686,126.9941915
과천시,서울대공원 동물병원,정상,37.4364431708,127.0141028429
과천시,구자동동물병원,정상,37.4280835,126.9935046
과천시,꾸러기동물병원,정상,37.4268251693,126.992554906
과천시,슈르+ 동물병원,정상,37.4247768403,126.9920375343
과천시,한국마사회 서울부속동물병원,정상,37.4430912297,127.0175191267
광명시,광명 24 아이디동물의료센터,정상,37.4760501158,126.8659604517
광명시,아이튼튼 동물병원,정상,37.4206048681,126.8824987603
광명시,뉴광명동물메디컬센터,정상,37.4765134272,126.8533235345
광명시,마음동물병원,정상,37.432524805,126.8798011259
광명시,봄빛동물병원,정상,37.4717395,126.8743154
광명시,24시 모두의동물병원,정상,37.461694901,126.8801934925
광명시,메디힐동물병원,정상,37.4201786592,126.8837341013
광명시,치료해주오,정상,37.4484470224,126.8840449468
광명시,광명시티동물병원,정상,37.450519,126.8900719
광명시,웰니스 동물병원,정상,37.4465293847,126.8844789638
광명시,해담동물병원,정상,37.4739656716,126.8688958814
광명시,모아동물병원,정상,37.4636093693,126.8791599843
광명시,김민성 동물병원,정상,37.4721116,126.868719
광명시,온빛동물병원,정상,37.433885141,126.8796228643
광명시,하안동물병원,정상,37.4629693732,126.8791539685
광명시,앨리스동물병원,정상,37.4468543,126.8833195
광주시,송정동물의료센터,정상,37.4191413524,127.2459467465
광주시,나비누리 동물병원,정상,37.4063047071,127.2607511094
광주시,그랜드24시동물병원,정상,37.414502856,127.2518839216
광주시,우정동물병원,정상,37.3528699125,127.3444957802
광주시,도그파파,정상,37.382167141,127.4050139845
광주시,참좋은동물병원,정상,37.3587818,127.1600953
광주시,한국영양전문동물병원,정상,37.4356355811,127.2215200982
광주시,곤지암행복동물병원,정상,37.3533476,127.3316875
광주시,곤지암동물병원,정상,37.3500401,127.3383884
광주시,분당에덴동물병원,정상,37.344981,127.1774574
광주시,이솝동물병원,정상,37.3873945,127.2873915
광주시,서울동물메디컬센터,정상,37.3604164533,127.1567311425
광주시,바른동물병원,정상,37.4325321,127.2610896
광주시,푸른동물병원,정상,37.3932002,127.2319775
광주시,신장가축병원,정상,37.4069719,127.2605049
광주시,금강동물병원,정상,37.4155308594,127.2566483764
광주시,서울동물영상센터,정상,37.3604164533,127.1567311425
광주시,모란동물병원,정상,37.4143153909,127.252754683
광주시,원동물병원,정상,37.4169977,127.2736655
광주시,강남동물메디컬센터,정상,37.4617623094,127.3282244643
광주시,진영동물병원,정상,37.3498116755,127.3557925416
광주시,광주TNR동물병원(초월),정상,37.4158387426,127.276169082
광주시,새롬동물병원,정상,37.4674637611,127.319345502
광주시,광주TNR동물병원(송정),정상,37.4173524512,127.2750303074
광주시,24시 모란동물 메디컬센터,정상,37.399284,127.2736469
광주시,견우동물병원,정상,37.3909513,127.2300961
광주시,광주동물병원,정상,37.3780104,127.2535864
광주시,협동동물병원,정상,37.4083627,127.25903
광주시,동현24시동물병원,정상,37.4141428952,127.2610038926
광주시,알프스동물병원,정상,37.3938093,127.2338427
광주시,하하동물병원,정상,37.3865911,127.2343964
광주시,영주동물병원,정상,37.4139787,127.2535593
광주시,시민동물병원,정상,37.3948794053,127.2432381399
광주시,애플펫 동물병원,정상,37.3599549,127.1517674
구리시,애니케어동물병원,정상,37.5857855,127.1479023
구리시,래플즈 동물병원,정상,37.6098009259,127.1369502982
구리시,갈매동물병원,정상,37.630859,127.1171761
구리시,안심 동물의료센터,정상,37.5967577647,127.1456230079
구리시,가람동물병원,정상,37.6046438,127.1396267
구리시,아마존동물병원,정상,37.6006380038,127.1294612766
구리시,보드미동물병원,정상,37.6307247,127.1163489
구리시,아치울큐엘동물병원,정상,37.5740049284,127.1214961808
구리시,내친구동물병원,정상,37.5917557,127.143181
구리시,구리동물병원,정상,37.5980029047,127.1430569173
구리시,웰니스 동물병원,정상,37.6131390076,127.1409110928
구리시,24시 더케어 동물의료센터,정상,37.6033336486,127.1473138338
구리시,사랑우리 愛 동물병원,정상,37.6087307,127.1348662
구리시,시티종합동물병원,정상,37.5920862044,127.1329811779
구리시,하일동물병원,정상,37.6002030932,127.1374387563
구리시,토평동물병원,정상,37.5872837887,127.139404303
구리시,오블리 동물병원,정상,37.5908416424,127.1465987794
구리시,프라임동물병원,정상,37.5872734597,127.1389739411
구리시,건국동물병원,정상,37.5927847,127.1336831
군포시,그랜드동물병원,정상,37.3528624,126.9451731
군포시,뉴에스동물병원,정상,37.3607315267,126.9319873501
군포시,강남동물병원,정상,37.3597831,126.9303131
군포시,솔 동물의료센터,정상,,
군포시,행복나눔동물병원,정상,37.3485642,126.9443186
군포시,프라하동물병원,정상,37.3432272,126.9386237
군포시,군포굿닥터동물병원,정상,37.3460059356,126.945539498
군포시,산본동물병원,정상,37.3708085,126.9410048
군포시,명동물병원,정상,37.3627271,126.942287
군포시,로아동물병원,정상,37.3728667545,126.9363231939
군포시,산본중앙동물병원,정상,37.3708862608,126.9347843546
군포시,쿨펫동물병원,정상,37.3610272,126.931452
군포시,제일동물병원,정상,37.3651707,126.9295967
김포시,하나로 양한방 동물병원,정상,37.63992503,126.675251263
김포시,하트동물의료센터,정상,37.6345966588,126.7025560668
김포시,김포24시힐동물의료센터,정상,37.6408635591,126.6805907781
김포시,우리동물병원,정상,37.7108296564,126.5571688187
김포시,마송동물병원,정상,37.6893981,126.601558
김포시,중앙애견종합병원,정상,37.6209658,126.7141658
김포시,아띠동물병원,정상,37.6437657,126.6684383
김포시,하나동물병원,정상,37.6214723508,126.7158522624
김포시,가람동물병원,정상,37.6666368911,126.6370060721
김포시,한마음동물병원,정상,37.6826241315,126.6184487325
김포시,동물병원 HADA,정상,37.6432020884,126.6246956053
김포시,현대종합동물병원,정상,37.6274677,126.709247
김포시,KRH동물병원,정상,37.6272992,126.6996075
김포시,다우동물병원,정상,37.622826,126.6979152
김포시,아델동물병원,정상,37.6530756618,126.6858024226
김포시,이리온,정상,37.6460175,126.6713855
김포시,김포메디엘동물병원,정상,37.645908189,126.6259721169
김포시,쿨펫동물병원,정상,37.6443474,126.6281668
김포시,로로 동물병원,정상,37.6369306,126.6727741
김포시,하임동물의료센터,정상,37.6084128,126.724407
김포시,그루터기 동물병원,정상,37.6020926311,126.7211196398
김포시,제이스동물병원,정상,37.6034076993,126.7703412229
김포시,울디 동물병원,정상,37.6556882197,126.6275192643
김포시,고촌동물병원,정상,37.5988568,126.771855
김포시,레오동물병원,정상,37.601827,126.7703284
김포시,위브동물의료센터,정상,37.5927730291,126.7647021414
김포시,온아동물의료센터,정상,37.6429959061,126.6236325537
김포시,스타동물병원,정상,37.6441396231,126.6670434584
김포시,도그플러스,정상,37.6098616348,126.72363151
김포시,웰케어 동물병원,정상,37.5970069009,126.7248882055
김포시,수호 동물병원,정상,37.6225774,126.7211372
김포시,제일종합동물병원,정상,37.6518747,126.6238342
김포시,라움동물병원,정상,37.6367709,126.6769101
김포시,늘봄동물병원,정상,37.6441537,126.6267514
김포시,미드미동물병원,정상,37.6391916181,126.6444075485
김포시,24시쎈텀동물병원,정상,37.5938589156,126.7639438456
김포시,천풍동물병원,정상,37.690480713,126.5966997309
김포시,김포동물병원,정상,37.7106718989,126.557010657
김포시,김포씨엘동물의료센터,정상,37.6554990886,126.6855201589
김포시,땡큐DOG동물병원,정상,37.6387867977,126.6445141987
김포시,동행동물병원,정상,37.6080290398,126.7247171852
김포시,이레동물병원,정상,37.61808,126.724269
김포시,한강동물의료센터,정상,37.6482706199,126.6725857905
김포시,홈종합동물병원,정상,37.6031619,126.7213577
남양주시,마석동물병원,정상,37.6586644,127.3051845
남양주시,창현동물병원,정상,37.6458349,127.3050759
남양주시,사랑으로 동물병원,정상,37.679578,127.20778
남양주시,해밀동물병원,정상,37.7204105,127.1965275
남양주시,덕소동물병원,정상,37.5861218,127.212007
남양주시,대관령동물병원,정상,37.6339015796,127.2079181015
남양주시,나루동물병원,정상,37.6064217,127.1590068
남양주시,동물자유연대 부속 동물병원,정상,37.6567079748,127.3553030945
남양주시,참사랑동물병원,정상,37.6093395,127.1600322
남양주시,강아지나라동물병원,정상,37.7195202,127.1841737
남양주시,한강동물병원,정상,37.646939915,127.1410998318
남양주시,미리내동물병원,정상,37.651664,127.1156215
남양주시,마이펫동물병원,정상,37.6502837,127.3093546
남양주시,남양주동물병원,정상,37.6488040479,127.2353098765
남양주시,부영 동물병원,정상,37.6242919967,127.151045135
남양주시,화도동물병원,정상,37.6543868,127.2747404
남양주시,LART ACADEMY,정상,37.5859338688,127.2161134254
남양주시,탑 동물병원,정상,37.6108681,127.1555391
남양주시,메디 포즈 동물병원,정상,37.5919209,127.2284185
남양주시,성심동물병원,정상,37.6207041498,127.1601385976
남양주시,하랑동물의료센터,정상,37.6096861455,127.1651966142
남양주시,이규로동물병원,정상,37.6465592026,127.3054005058
남양주시,별사랑동물병원,정상,37.6585793342,127.1247292212
남양주시,진건동물병원,정상,37.6563947246,127.1785235211
남양주시,위너스동물의료센터,정상,37.6581821583,127.2462001536
남양주시,동진동물병원,정상,37.6514200626,127.3069975916
남양주시,자연앤동물병원,정상,37.6228358325,127.1534001286
남양주시,24시 위드힐동물메디컬센터,정상,37.6582288997,127.1250711069
남양주시,폴라동물병원,정상,37.6865399028,127.3092430216
남양주시,어강동물병원,정상,37.6332438407,127.2043959205
남양주시,다산 봄 동물병원,정상,37.6008852732,127.1735173356
남양주시,친구가 될 동물병원,정상,37.6232350733,127.1533051603
남양주시,이리온 동물메디컬센터,정상,37.722479311,127.1915597348
남양주시,드림동물병원,정상,37.7207888442,127.1862563765
남양주시,팝애니랩,정상,37.6524466804,127.1293060268
남양주시,하이 동물병원,정상,37.6971503077,127.205027151
남양주시,진접동물병원,정상,37.7197429,127.1970589
남양주시,진접솔동물병원,정상,37.729756747,127.1929821362
남양주시,별내동물병원,정상,37.6491531,127.121884
남양주시,동인동물병원,정상,37.6561954,127.2469713
남양주시,미담동물의료센터,정상,37.6669913678,127.1171126037
남양주시,다산마리동물병원,정상,37.6256263,127.1553654
남양주시,스타동물병원,정상,37.6463571,127.1248482
남양주시,장현 동물병원,정상,37.7316863,127.1935848
남양주시,로하스 동물병원,정상,37.5846939717,127.2140227766
남양주시,제일동물병원,정상,37.6470832303,127.1408044139
남양주시,내품애동물병원,정상,37.587259,127.2159503
남양주시,오남동물병원,정상,37.7023528,127.1980567
남양주시,사랑동물병원,정상,37.7084662944,127.1192911193
남양주시,대학동물병원,정상,37.6580252826,127.3014422177
남양주시,호평동물병원,정상,37.6540046,127.2432812
남양주시,햇빛동물병원,정상,37.6660361516,127.1171742035
남양주시,25시동물병원,정상,37.6520547,127.3073561
남양주시,해피동물병원,정상,37.5793945,127.2203316
남양주시,다산동물병원,정상,37.6051456,127.1565693
동두천시,러브펫동물병원,정상,37.8805761,127.0528955
동두천시,현대동물병원,정상,37.9004686,127.053034
동두천시,윤후동물병원,정상,37.8927212,127.0516191
동두천시,통일동물병원,정상,37.9016038,127.0530689
동두천시,나라동물병원,정상,37.9042166,127.0527637
동두천시,수제가축병원,정상,37.9010186,127.0522271
동두천시,이담동물병원,정상,37.8930269,127.0531768
동두천시,경기동물병원,정상,37.9020814,127.0528191
동두천시,삼성동물병원,정상,37.8933494046,127.0605891441
부천시,Be 동물병원,정상,37.4769240773,126.808069464
부천시,24시 웰니스 동물 의료센터,정상,37.4973455884,126.7759674973
부천시,중동동물병원,정상,37.4939547786,126.7669164272
부천시,연은동물병원,정상,37.5285563293,126.816318654
부천시,아름다운동물병원,정상,37.4913000839,126.7532096933
부천시,쓰담동물병원,정상,37.5024261511,126.7623647291
부천시,상동물병원,정상,37.501850382,126.7553560117
부천시,팜펫동물병원,정상,37.5047701515,126.7667880544
부천시,비엔동물전문의료센터,정상,37.4831363785,126.8084080521
부천시,온유동물병원,정상,37.5021686095,126.7805255518
부천시,채움동물병원,정상,37.5060962764,126.7568751923
부천시,TLC 동물의료센터,정상,37.5038061201,126.774151467
부천시,런던동물병원,정상,37.4837594544,126.7667445988
부천시,보우동물병원,정상,37.4688832262,126.8219287517
부천시,정다운동물병원,정상,37.4975212004,126.776678513
부천시,옥길아라동물의료센터,정상,37.4672636499,126.8240014993
부천시,부천종합동물병원,정상,37.4833779253,126.7764981865
부천시,나음동물병원,정상,37.5029598458,126.7728472713
부천시,마리동물병원,정상,37.5115321163,126.8058831204
부천시,지중해동물병원,정상,37.503909128,126.7733132455
부천시,바로 동물병원,정상,37.4905207625,126.7905577655
부천시,24시 아이동물메디컬센터,정상,37.5256664163,126.8045525602
부천시,맘스동물의료센터,정상,37.5052672037,126.7511924527
부천시,포근한동물병원,정상,37.5027000592,126.7600427362
부천시,서울 베스트 동물병원,정상,37.4926981181,126.7663065424
부천시,하모니동물병원,정상,37.497647779,126.7782158461
부천시,원종동물병원,정상,37.5269459901,126.8044954117
부천시,신세계동물병원,정상,37.4827297073,126.7810513179
부천시,월드펫동물종합병원중동역점,정상,37.4881701789,126.7657965697
부천시,조규만외과동물병원,정상,37.4882198656,126.7550162583
부천시,큐피트동물병원,정상,37.48645495,126.7800089205
부천시,현대동물병원,정상,37.5073665058,126.753909555
부천시,햇빛 동물병원,정상,37.514934338,126.7706716779
부천시,가나동물병원,정상,37.4835480172,126.763183775
부천시,S동물병원,정상,37.5040449002,126.7531732704
부천시,더본 동물병원,정상,37.5026933242,126.7705531843
부천시,다나동물병원,정상,37.5126333936,126.7529632307
부천시,정종합동물병원,정상,37.5188198912,126.8051819144
부천시,미르 동물병원,정상,37.497647779,126.7782158461
부천시,엘림동물병원,정상,37.5203038612,126.7955040055
부천시,고강동물병원,정상,37.5269039391,126.8158131377
부천시,샐리동물병원,정상,37.4836708356,126.7713602646
부천시,소풍동물병원,정상,37.5041752477,126.7566905848
부천시,하노바동물병원,정상,37.495939898,126.7643629929
부천시,훈 동물병원,정상,37.4845077741,126.7538202326
부천시,수동물병원,정상,37.5192937158,126.8045211821
부천시,소사프라임동물병원,정상,37.4746340409,126.7957632849
부천시,위더스동물병원,정상,37.5063329471,126.7515325472
부천시,동물사랑병원,정상,37.5125399734,126.7538693723
부천시,24시 이지동물의료센터,정상,37.4848338732,126.8089127096
부천시,가람동물병원,정상,37.4834543913,126.8103845067
부천시,행복한동물병원,정상,37.5040425685,126.7499601616
부천시,다솜동물병원,정상,37.4883238233,126.8122966355
부천시,로뎀종합동물병원,정상,37.4930915691,126.7908841274
부천시,24시해든동물메디컬센터,정상,37.5012741874,126.7772306084
부천시,기린동물병원,정상,37.5039873203,126.7728373059
부천시,부천준동물병원,정상,37.5043419208,126.7762732938
부천시,아이러브펫동물병원,정상,37.5043271458,126.7550485645
부천시,노엘동물병원,정상,37.4731242785,126.8087378119
부천시,부천24시SKY동물메디컬센터,정상,37.5032013091,126.7681610448
부천시,라임동물병원,정상,37.5205590619,126.8051092049
부천시,가야동물병원,정상,37.4905976661,126.7838830524
부천시,CJ동물병원,정상,37.500305922,126.7751356686
부천시,우리앤동물병원,정상,37.5002942866,126.7558692501
부천시,쿨펫동물병원(이마트 중동점),정상,37.5040675095,126.7639551478
부천시,늘봄 동물병원,정상,37.475670471,126.7957422498
성남시,굿모닝펫 동물병원,정상,37.3554075116,127.1055800248
성남시,동물병원 돌봄,정상,37.400198,127.0947456
성남시,정동물병원,정상,37.4393649425,127.1587447541
성남시,분당우리동물의료센터,정상,37.3910873,127.1261612
성남시,해오름동물병원,정상,37.4412799941,127.1601830448
성남시,빌리브동물병원,정상,37.3749852225,127.1109328338
성남시,우주동물병원,정상,37.4172661267,127.1268745977
성남시,365동판교동물병원,정상,37.3853894273,127.1113826007
성남시,장재영외과동물병원,정상,37.3912262666,127.0788330857
성남시,쿨펫동물병원,정상,37.3399823,127.1069049
성남시,웰리스 클리닉,정상,37.3587295,127.1197421
성남시,금산헤르쯔 동물병원,정상,37.369898214,127.1235978243
성남시,상록 동물병원,정상,37.3630604232,127.1134613442
성남시,정자프라임동물병원,정상,37.3653113,127.1151579
성남시,초이종합동물병원,정상,37.4422457,127.1429919
성남시,우성동물병원,정상,37.3776731,127.1328232
성남시,수 동물병원,정상,37.3919358836,127.0781399897
성남시,분당정자 동물병원,정상,37.3607871,127.1064933
성남시,지음동물의료센터,정상,37.4453759941,127.1614985344
성남시,아프리카 동물병원,정상,37.3889401776,127.122552825
성남시,우리동물병원,정상,37.3712231,127.1139136
성남시,이레외과동물병원,정상,37.3770889276,127.1119949858
성남시,판교종합 동물병원,정상,37.3934009,127.11922
성남시,25시 동물병원,정상,37.456043395,127.1629655744
성남시,휴동물의료센터,정상,37.4425512372,127.1510091205
성남시,분당밝은아이동물병원,정상,37.4169735,127.1259099
성남시,신흥동물병원,정상,37.4450548,127.1446809
성남시,미래동물의료센터 성남점,정상,37.4414927051,127.1347919138
성남시,서현동물병원,정상,37.3830995869,127.1254964279
성남시,에버펫동물병원,정상,37.3506762,127.1082401
성남시,365동물병원위례점,정상,37.4734922234,127.1499944798
성남시,시드니동물병원,정상,37.4477496,127.1279606
성남시,동물병원 Dr.정,정상,37.4555735597,127.1625719469
성남시,판교포레동물병원,정상,37.3667341672,127.0683768501
성남시,광장동물병원,정상,37.4734793704,127.1426886465
성남시,정자동물약품병원,정상,37.3644013485,127.1077012154
성남시,분당24시동물의료센터,정상,37.4084724,127.1215701
성남시,정원 양한방동물병원,정상,37.390021,127.0889854
성남시,분당다원동물병원,정상,37.3590027,127.1069424
성남시,동물병원루니,정상,37.3523685,127.1100709
성남시,성남동물병원,정상,37.4286381,127.1450453
성남시,분당고은 동물병원,정상,37.4110811,127.1341234
성남시,딜리동물병원,정상,37.4089961,127.1292064
성남시,분당데이지동물병원,정상,37.3653113,127.1151579
성남시,메르시 동물병원,정상,37.3894948952,127.0914725741
성남시,더클래스동물메디컬센터,정상,37.3608405388,127.1075955341
성남시,서공동물병원,정상,37.3733621,127.1196068
성남시,펫 앤 쉘터 동물병원,정상,37.367097985,127.1276878492
성남시,모아동물병원,정상,,
성남시,정일동물병원,정상,37.4316196462,127.1280354039
성남시,24시분당리더스동물의료원,정상,37.34004829,127.1084036802
성남시,성남다온동물병원,정상,37.4353205797,127.1384616928
성남시,고양이병원 소설,정상,37.4122218664,127.0976885913
성남시,상대원 동물병원,정상,37.4369391083,127.1583488274
성남시,분당동물병원,정상,37.3949442,127.125569
성남시,야탑서울동물병원,정상,37.4109418,127.1378506
성남시,조은동물병원,정상,37.4374832719,127.1442050312
성남시,미래동물의료센터,정상,37.384555004,127.1296913224
성남시,활기찬동물병원,정상,37.3703628,127.1434
성남시,세인트존스동물병원,정상,37.3679781,127.1054646
성남시,이진수고양이병원,정상,37.3901291125,127.0898084913
성남시,AtoZ동물병원,정상,37.3931510853,127.1091330642
성남시,수아동물병원,정상,37.4050289,127.1232927
성남시,세이브 동물병원,정상,37.4429711,127.1538414
성남시,건국 동물병원,정상,37.441967,127.1345954
성남시,서울동물병원,정상,37.440861,127.1325708
성남시,판교 행복한 동물병원,정상,37.4034214,127.1179027
성남시,행복이있는동물병원,정상,37.3503135,127.1107452
성남시,젠(Gen)동물병원,정상,37.4165578,127.1353529
성남시,해마루동물병원,정상,37.3856726877,127.121145881
성남시,프라임동물병원,정상,37.3912546,127.0768587
성남시,중앙동물병원,정상,37.4421912289,127.1355450417
성남시,분당중앙 동물병원,정상,37.3837275,127.1247152
성남시,나라 동물병원,정상,37.337757,127.1164936
성남시,서현 동물병원,정상,37.4288222398,127.1299028888
성남시,그레이트 동물병원,정상,37.3630871,127.1137435
성남시,백현 동물병원,정상,37.3875161607,127.1142231489
성남시,한국동물선진의료연구소(KASMINE) 동물심혈관신장센터,정상,37.3370097478,127.1159056976
성남시,서울동물병원,정상,37.4443266,127.1577315
성남시,이매 동물병원,정상,37.3988358,127.1263546
성남시,365동물병원 분당점,정상,37.3488452,127.1104045
성남시,최재호 한방동물병원,정상,37.4300602057,127.125160883
성남시,알로하 동물병원,정상,37.397320957,127.1135515109
성남시,Dr. 오즈 동물병원,정상,37.3719525,127.1400951
성남시,판교 P&P 동물병원,정상,37.3898880979,127.0978496921
